time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-07T06:25:56.786Z,61.7702,-147.2932,29.9,1.9,ml,,,,0.8,ak,ak15222518,2017-02-07T06:37:45.689Z,"82km E of Sutton-Alpine, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-02-07T06:21:06.417Z,65.0958,-148.8662,15.8,0.6,ml,,,,0.23,ak,ak15222516,2017-02-07T19:44:54.966Z,"48km NW of Ester, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2017-02-07T06:20:24.843Z,38.3221,-118.9241,7.5,1,ml,10,114.91,0.337,0.182,nn,nn00577248,2017-02-08T02:35:10.778Z,"27km ENE of Bridgeport, California",earthquake,,3.7,0,1,reviewed,nn,nn
2017-02-07T06:13:06.190Z,33.8365,-117.0445,13.89,1.33,ml,46,46,0.06982,0.2,ci,ci37579007,2017-02-08T21:46:59.358Z,"10km NW of San Jacinto, CA",earthquake,0.26,0.6,0.146,28,reviewed,ci,ci
2017-02-07T06:10:02.300Z,33.601,-116.8116667,7.41,0.27,ml,12,90,0.07152,0.11,ci,ci37578999,2017-02-08T20:38:36.520Z,"14km WNW of Anza, CA",earthquake,0.41,0.82,0.074,9,reviewed,ci,ci
2017-02-07T06:04:46.030Z,33.4415,-116.5113333,12.21,0.6,ml,28,95,0.09265,0.13,ci,ci37578991,2017-02-08T21:19:19.851Z,"20km SE of Anza, CA",earthquake,0.23,0.43,0.121,15,reviewed,ci,ci
2017-02-07T06:02:33.910Z,63.5035,-150.9874,9,0.3,ml,,,,0.49,ak,ak15222513,2017-02-07T19:37:36.053Z,"102km W of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-02-07T05:37:30.602Z,64.4571,-149.7797,73,1,ml,,,,0.82,ak,ak15221893,2017-02-07T19:27:13.445Z,"34km WSW of North Nenana, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2017-02-07T05:31:44.340Z,41.5995,-112.4275,5.64,0.61,md,7,121,0.07428,0.21,uu,uu60184102,2017-02-08T20:45:32.390Z,"25km WSW of Tremonton, Utah",earthquake,1,2.8,0.097,5,reviewed,uu,uu
2017-02-07T05:08:14.340Z,38.783165,-122.456337,7.81,1.88,md,8,104,0.02356,0.04,nc,nc72761481,2017-02-07T05:30:02.485Z,"9km ESE of Hidden Valley Lake, California",earthquake,0.9,1.09,0.12,8,automatic,nc,nc
2017-02-07T04:57:08.037Z,63.8996,-150.3212,9.2,1.3,ml,,,,0.28,ak,ak15221878,2017-02-07T05:04:47.243Z,"66km W of Healy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-07T04:54:56.210Z,38.8336678,-122.8119965,4.12,1.35,md,10,117,0.01037,0.18,nc,nc72761476,2017-02-07T05:19:02.468Z,"7km W of Cobb, California",earthquake,0.82,1.44,0.02,4,automatic,nc,nc
2017-02-07T04:54:08.870Z,33.4998333,-116.785,6.77,0.41,ml,15,67,0.07658,0.11,ci,ci37578983,2017-02-08T20:45:33.966Z,"10km NE of Aguanga, CA",earthquake,0.35,0.58,0.16,9,reviewed,ci,ci
2017-02-07T04:46:43.476Z,36.998,-116.3633,9.7,-0.1,ml,14,105.47,0.037,0.1619,nn,nn00577293,2017-02-08T02:35:49.946Z,"36km ENE of Beatty, Nevada",earthquake,,1.8,0.59,5,reviewed,nn,nn
2017-02-07T04:39:12.533Z,61.7132,-148.2094,4.5,1.3,ml,,,,0.66,ak,ak15221263,2017-02-07T04:50:52.307Z,"35km ESE of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-07T04:31:51.700Z,33.6888333,-116.7898333,15.15,0.67,ml,19,130,0.06969,0.07,ci,ci37578975,2017-02-08T19:50:03.048Z,"9km SW of Idyllwild, CA",earthquake,0.24,0.33,0.222,14,reviewed,ci,ci
2017-02-07T04:14:16.420Z,38.8001671,-122.8061676,2.35,0.81,md,7,195,0.01152,0.05,nc,nc72761471,2017-02-07T04:15:52.110Z,"5km WNW of The Geysers, California",earthquake,3.3,0.78,0.15,3,automatic,nc,nc
2017-02-07T04:13:22.030Z,38.3556,-118.8961,13.9,1.2,ml,7,185.05,0.306,0.0942,nn,nn00577291,2017-02-08T02:35:48.145Z,"30km SW of Hawthorne, Nevada",earthquake,,3.1,0.27,2,reviewed,nn,nn
2017-02-07T04:02:56.380Z,36.5553333,-89.5828333,6.97,1.07,md,12,69,0.01871,0.02,nm,nm60174961,2017-02-07T14:27:17.690Z,"5km SE of Lilbourn, Missouri",earthquake,0.34,0.79,0.055,5,reviewed,nm,nm
2017-02-07T03:55:02.219Z,52.0183,-170.2679,31,2.8,ml,,,,0.53,ak,ak15221252,2017-02-07T19:19:54.439Z,"74km SSE of Yunaska Island, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2017-02-07T03:54:37.791Z,38.3813,-118.9081,11.1,1.8,ml,14,57.4,0.334,0.1372,nn,nn00577241,2017-02-08T02:35:09.240Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.6,0.25,9,reviewed,nn,nn
2017-02-07T03:51:29.244Z,36.6977,-116.3274,5.7,-0.1,ml,8,128.67,0.097,0.0858,nn,nn00577289,2017-02-08T02:35:45.362Z,"45km ESE of Beatty, Nevada",earthquake,,5,0.44,3,reviewed,nn,nn
2017-02-07T03:47:03.890Z,38.5578333,-122.2751667,8.48,2.46,md,56,138,0.1195,0.11,nc,nc72761461,2017-02-08T03:08:03.360Z,"15km E of Angwin, California",earthquake,0.16,0.43,0.233,42,reviewed,nc,nc
2017-02-07T03:41:38.955Z,61.3071,-146.9774,13.3,2.3,ml,,,,0.67,ak,ak15221237,2017-02-07T03:56:34.948Z,"39km WNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-07T03:36:01.730Z,38.489,-112.8506667,-0.33,1.15,md,6,128,0.018,0.04,uu,uu60184097,2017-02-08T20:38:49.820Z,"17km NE of Milford, Utah",earthquake,0.41,0.15,0.538,3,reviewed,uu,uu
2017-02-07T03:34:48.288Z,63.4722,-148.8102,6.3,1.6,ml,,,,0.73,ak,ak15220629,2017-02-07T03:42:29.406Z,"11km NE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-07T03:30:11.528Z,62.9346,-151.1221,118.1,1.9,ml,,,,0.51,ak,ak15220626,2017-02-07T03:49:47.497Z,"85km NW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-02-07T03:17:29.380Z,-29.6686,-72.0247,19.57,4.8,mb,,92,0.727,1.14,us,us20008i2r,2017-02-07T12:09:06.823Z,"73km WNW of Coquimbo, Chile",earthquake,5,4.6,0.143,15,reviewed,us,us
2017-02-07T03:17:21.100Z,17.9522,-66.9886,7,1.6,Md,3,309.6,0.05479723,0.1,pr,pr17038000,2017-02-07T07:34:39.410Z,"6km ESE of La Parguera, Puerto Rico",earthquake,3.2,1.7,0,3,reviewed,pr,pr
2017-02-07T03:13:53.200Z,44.7816667,-112.9561667,8.19,1.39,ml,7,156,0.089,0.05,mb,mb80198654,2017-02-07T14:53:13.170Z,"33km WNW of Lima, Montana",earthquake,0.9,0.64,0.057,3,reviewed,mb,mb
2017-02-07T03:08:34.957Z,59.8964,-151.5272,63.8,1.6,ml,,,,0.17,ak,ak15220622,2017-02-07T03:17:43.497Z,"21km NE of Anchor Point, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-02-07T03:07:41.530Z,19.329,-155.1933333,5.602,1.74,md,49,87,0.04922,0.11,hv,hv61596221,2017-02-07T20:01:42.710Z,"12km SSE of Volcano, Hawaii",earthquake,0.29,0.86,0.173,21,reviewed,hv,hv
2017-02-07T02:55:49.132Z,63.463,-151.0329,8.9,0.2,ml,,,,0.44,ak,ak15220620,2017-02-07T19:06:26.041Z,"104km W of Cantwell, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-02-07T02:54:23.674Z,38.3938,-118.8972,3.1,0.9,ml,6,170.07,0.339,0.117,nn,nn00577233,2017-02-08T02:35:05.845Z,"27km WSW of Hawthorne, Nevada",earthquake,,6.8,0,1,reviewed,nn,nn
2017-02-07T02:44:34.774Z,59.4726,-152.7576,33.7,1.8,ml,,,,0.76,ak,ak15220600,2017-02-07T02:51:36.652Z,"62km WSW of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-07T02:24:04.260Z,39.5234,26.0797,6.77,5.3,mwr,,33,1.37,0.9,us,us20008i2k,2017-02-07T21:15:41.247Z,"19km NNW of Mithymna, Greece",earthquake,4.4,4,0.056,31,reviewed,us,us
2017-02-07T02:13:55.420Z,19.3341667,-155.2861667,7.711,0.75,md,10,77,0.01418,0.05,hv,hv61596196,2017-02-07T03:00:23.910Z,"11km SSW of Volcano, Hawaii",earthquake,0.5,1.11,0.039,4,reviewed,hv,hv
2017-02-07T01:55:06.494Z,36.7023,-116.3162,8.7,-0.1,ml,14,75.66,0.06,0.1466,nn,nn00577287,2017-02-08T02:35:43.669Z,"45km ESE of Beatty, Nevada",earthquake,,1.6,0.32,5,reviewed,nn,nn
2017-02-07T01:49:14.130Z,37.273,-118.3198333,12.26,0.83,md,8,260,0.09489,0.05,nc,nc72761456,2017-02-08T02:35:41.412Z,"10km NNW of Big Pine, California",earthquake,1.15,0.91,0.225,6,reviewed,nc,nc
2017-02-07T01:36:51.598Z,57.9556,-154.8191,78.5,2.1,ml,,,,0.46,ak,ak15219975,2017-02-07T01:49:32.777Z,"68km NW of Larsen Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-07T01:36:10.864Z,61.7321,-151.2174,67.1,2.6,ml,,,,0.6,ak,ak15219970,2017-02-07T01:56:56.968Z,"62km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-02-07T01:30:39.878Z,62.158,-149.4364,46.6,1.4,ml,,,,0.21,ak,ak15219968,2017-02-07T01:35:27.514Z,"21km E of Y, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-07T00:54:50.522Z,36.697,-116.3175,9.5,0.7,ml,22,76.37,0.055,0.1483,nn,nn00577221,2017-02-08T02:35:04.098Z,"45km ESE of Beatty, Nevada",earthquake,,1,0.31,12,reviewed,nn,nn
2017-02-07T00:46:37.600Z,38.7475014,-122.704834,1.07,1.75,md,8,154,0.0211,0.03,nc,nc72761451,2017-02-07T01:01:04.473Z,"5km SE of The Geysers, California",earthquake,1.29,0.65,0.21,5,automatic,nc,nc
2017-02-07T00:44:02.442Z,63.0959,-151.659,10,0.5,ml,,,,0.73,ak,ak15219368,2017-02-07T01:20:32.219Z,"117km NW of Talkeetna, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-02-07T00:34:43.890Z,33.4511667,-116.7205,11.74,0.65,ml,26,59,0.06015,0.14,ci,ci37578951,2017-02-08T20:36:29.213Z,"12km SSW of Anza, CA",earthquake,0.22,0.52,0.12,15,reviewed,ci,ci
2017-02-07T00:28:14.680Z,38.8135,-122.796,3.33,1.94,md,43,44,0.005551,0.06,nc,nc72761446,2017-02-08T23:31:02.660Z,"5km NW of The Geysers, California",earthquake,0.14,0.19,0.321,17,reviewed,nc,nc
2017-02-07T00:23:12.902Z,37.0731,-116.419,14.5,-0.1,ml,9,134.19,0.072,0.1714,nn,nn00577284,2017-02-08T02:35:39.492Z,"35km ENE of Beatty, Nevada",earthquake,,2.4,0.73,3,reviewed,nn,nn
2017-02-07T00:10:12.830Z,33.6715,-116.6956667,13.56,0.39,ml,9,183,0.01842,0.03,ci,ci37578943,2017-02-07T01:18:22.075Z,"8km SSE of Idyllwild, CA",earthquake,0.33,0.39,0.216,5,reviewed,ci,ci
2017-02-07T00:06:27.220Z,19.4726667,-155.6598333,6.355,1.3,md,25,116,0.05129,0.15,hv,hv61596146,2017-02-07T21:06:13.500Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,1.03,0.129,11,reviewed,hv,hv
2017-02-07T00:03:39.402Z,64.972,-147.318,3.5,1.3,ml,,,,0.78,ak,ak15219348,2017-02-07T00:13:43.887Z,"21km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-06T23:42:54.200Z,38.8238335,-122.7968369,8.03,1.35,md,13,93,0.01035,0.14,nc,nc72761441,2017-02-07T00:06:03.382Z,"6km W of Cobb, California",earthquake,0.97,1.44,0.17,6,automatic,nc,nc
2017-02-06T23:34:10.869Z,64.2399,-150.3946,1.2,1.5,ml,,,,0.52,ak,ak15218767,2017-02-06T23:47:59.419Z,"72km WSW of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-06T23:11:32.103Z,36.7017,-116.3135,8.1,0.1,ml,17,77.1,0.06,0.1655,nn,nn00577305,2017-02-07T18:05:14.231Z,"45km ESE of Beatty, Nevada",earthquake,,1.4,0.21,9,reviewed,nn,nn
2017-02-06T23:06:15.643Z,62.985,-148.7784,58.2,2.1,ml,,,,0.59,ak,ak15218748,2017-02-06T23:29:55.717Z,"46km S of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-02-06T23:04:21.617Z,38.3541,-118.9147,10.3,1.2,ml,8,193.3,0.309,0.1382,nn,nn00577202,2017-02-07T00:16:05.656Z,"29km ENE of Bridgeport, California",earthquake,,8.8,0.03,2,reviewed,nn,nn
2017-02-06T22:46:30.600Z,-18.9569,176.2518,10,5.1,mb,,123,2.092,1.17,us,us20008i1l,2017-02-06T23:05:13.040Z,"177km SW of Nadi, Fiji",earthquake,10.9,1.9,0.104,30,reviewed,us,us
2017-02-06T22:30:00.966Z,59.8377,-153.3334,127.2,1.8,ml,,,,0.33,ak,ak15218166,2017-02-06T22:40:38.781Z,"79km SSW of Redoubt Volcano, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-02-06T22:05:51.530Z,33.8661667,-117.5006667,-0.48,1.36,ml,23,70,0.05115,0.19,ci,ci37578895,2017-02-08T19:49:32.199Z,"2km SE of Home Gardens, CA",quarry blast,0.36,31.61,0.175,18,reviewed,ci,ci
2017-02-06T22:04:39.970Z,-19.1848,176.4543,10,4.5,mb,,132,2.086,1.09,us,us20008i1e,2017-02-06T23:18:37.040Z,"183km SSW of Nadi, Fiji",earthquake,12.5,1.9,0.172,10,reviewed,us,us
2017-02-06T22:03:06.480Z,33.6356667,-116.685,14.22,0.67,ml,18,68,0.03444,0.06,ci,ci37578887,2017-02-08T21:34:13.886Z,"9km N of Anza, CA",earthquake,0.19,0.27,0.123,8,reviewed,ci,ci
2017-02-06T22:02:16.780Z,33.631,-116.6773333,14.05,0.53,ml,9,96,0.03792,0.07,ci,ci37578879,2017-02-08T19:36:03.380Z,"8km N of Anza, CA",earthquake,0.3,0.63,0.406,4,reviewed,ci,ci
2017-02-06T21:53:36.400Z,38.8466682,-122.8259964,0.53,0.45,md,6,116,0.01096,0.01,nc,nc72761431,2017-02-06T22:22:02.122Z,"9km WNW of Cobb, California",earthquake,0.35,2.92,0.14,2,automatic,nc,nc
2017-02-06T21:37:36.380Z,47.6163333,-114.419,1.55,0.62,md,10,63,0.16,0.17,mb,mb80198609,2017-02-06T22:54:33.230Z,"21km WSW of Polson, Montana",earthquake,0.43,1.33,0.1,7,reviewed,mb,mb
2017-02-06T21:32:11.990Z,38.8458328,-122.8276672,1.34,1.04,md,14,114,0.009466,0.05,nc,nc72760350,2017-02-06T21:51:04.439Z,"9km WNW of Cobb, California",earthquake,0.32,0.69,0.06,3,automatic,nc,nc
2017-02-06T21:06:32.530Z,38.793,-122.4481667,9.43,2.48,md,63,91,0.01276,0.15,nc,nc72760340,2017-02-08T02:29:02.901Z,"9km E of Hidden Valley Lake, California",earthquake,0.18,0.3,0.196,38,reviewed,nc,nc
2017-02-06T20:53:53.770Z,36.4144,-96.8912,7.03,2.9,mb_lg,,68,0.021,0.13,us,us20008hzs,2017-02-07T21:37:03.039Z,"11km NW of Pawnee, Oklahoma",earthquake,0.8,1.4,0.069,55,reviewed,us,us
2017-02-06T20:48:05.860Z,63.2954,-150.5129,136,1.7,ml,,,,0.29,ak,ak15217525,2017-02-06T21:00:56.832Z,"78km W of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-06T20:46:57.730Z,40.7746667,-124.099,9.78,2.09,md,6,255,0.4073,0.07,nc,nc72760330,2017-02-07T00:06:04.372Z,"3km ESE of Myrtletown, California",earthquake,2,2.34,0.092,6,reviewed,nc,nc
2017-02-06T20:44:46.076Z,64.1536,-148.2923,17.9,0.7,ml,,,,0.85,ak,ak15217527,2017-02-06T21:20:53.458Z,"46km NE of Healy, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-02-06T20:39:52.890Z,36.777832,-121.5019989,5.38,1.89,md,21,69,0.02562,0.08,nc,nc72760325,2017-02-06T20:59:02.317Z,"8km SSE of San Juan Bautista, California",earthquake,0.3,0.48,0.11,18,automatic,nc,nc
2017-02-06T20:25:31.290Z,33.5081667,-116.4968333,13.98,0.66,ml,21,127,0.05688,0.07,ci,ci37578863,2017-02-08T21:34:33.600Z,"17km ESE of Anza, CA",earthquake,0.18,0.31,0.11,11,reviewed,ci,ci
2017-02-06T20:22:40.476Z,62.4582,-149.3473,12.3,0.7,ml,,,,0.55,ak,ak15216970,2017-02-06T21:11:47.947Z,"42km NE of Y, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-02-06T20:20:32.628Z,36.9951,-117.68,1.8,1.1,ml,15,178.24,0.239,0.1208,nn,nn00577166,2017-02-06T20:50:52.234Z,"55km NE of Lone Pine, California",earthquake,,2.5,0.23,8,reviewed,nn,nn
2017-02-06T20:13:33.460Z,35.0071667,-118.1978333,-0.83,1.37,ml,10,136,0.1191,0.15,ci,ci37578847,2017-02-06T20:59:56.028Z,"6km SSW of Mojave, CA",quarry blast,0.54,31.61,0.14,4,reviewed,ci,ci
2017-02-06T19:32:23.030Z,40.116,-122.9325,44.66,2.52,md,27,38,0.1898,0.13,nc,nc72760315,2017-02-08T02:50:02.931Z,"44km NE of Covelo, California",earthquake,0.36,0.95,0.143,26,reviewed,nc,nc
2017-02-06T19:20:24.544Z,60.6312,-150.4506,46,1.7,ml,,,,0.53,ak,ak15216395,2017-02-06T19:28:40.237Z,"20km ENE of Sterling, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-06T19:18:58.680Z,38.7675018,-122.8580017,6.08,1.15,md,14,220,0.05836,0.27,nc,nc72760310,2017-02-06T19:33:03.155Z,"8km W of The Geysers, California",earthquake,2.29,3.96,0.16,4,automatic,nc,nc
2017-02-06T19:04:09.420Z,32.8963333,-116.2653333,9.2,2.04,ml,58,66,0.1321,0.17,ci,ci37578831,2017-02-08T21:39:28.214Z,"26km ENE of Pine Valley, CA",earthquake,0.16,0.57,0.133,26,reviewed,ci,ci
2017-02-06T18:39:01.473Z,38.3277,-118.9198,11.6,0.9,ml,8,136.21,0.286,0.1168,nn,nn00577182,2017-02-06T22:05:46.272Z,"28km ENE of Bridgeport, California",earthquake,,10.2,0.05,2,reviewed,nn,nn
2017-02-06T18:28:43.537Z,59.4811,-152.5484,91.6,1.3,ml,,,,0.27,ak,ak15215810,2017-02-06T19:37:45.180Z,"52km SW of Anchor Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-02-06T18:23:23.370Z,-57.0138,-150.6283,10,5.6,mb,,88,25.391,0.87,us,us20008hyt,2017-02-08T17:54:00.040Z,"Pacific-Antarctic Ridge",earthquake,6.1,1.9,0.06,97,reviewed,us,us
